date,drug_code,sales_qty,drug_name,tenant_id
2016-01-17,R06,0.71,Antihistamine,T004
2016-01-18,R06,1.6,Antihistamine,T004
2016-01-19,R06,2.09,Antihistamine,T004
2016-01-20,R06,1.41,Antihistamine,T004
2016-01-21,R06,3.93,Antihistamine,T004
2016-01-22,R06,0.0,Antihistamine,T004
2016-01-23,R06,1.53,Antihistamine,T004
2016-01-24,R06,2.18,Antihistamine,T004
2016-01-25,R06,1.19,Antihistamine,T004
2016-01-26,R06,0.0,Antihistamine,T004
2016-01-27,R06,1.45,Antihistamine,T004
2016-01-28,R06,2.24,Antihistamine,T004
2016-01-29,R06,1.65,Antihistamine,T004
2016-01-30,R06,1.51,Antihistamine,T004
2016-01-31,R06,1.36,Antihistamine,T004
2016-02-01,R06,0.72,Antihistamine,T004
2016-02-02,R06,0.68,Antihistamine,T004
2016-02-03,R06,0.0,Antihistamine,T004
2016-02-04,R06,3.06,Antihistamine,T004
2016-02-05,R06,0.73,Antihistamine,T004
2016-02-06,R06,1.6,Antihistamine,T004
2016-02-07,R06,0.8,Antihistamine,T004
2016-02-08,R06,0.78,Antihistamine,T004
2016-02-09,R06,1.61,Antihistamine,T004
2016-02-10,R06,1.5,Antihistamine,T004
2016-02-11,R06,2.72,Antihistamine,T004
2016-02-12,R06,0.71,Antihistamine,T004
2016-02-13,R06,1.52,Antihistamine,T004
2016-02-14,R06,2.72,Antihistamine,T004
2016-02-15,R06,0.0,Antihistamine,T004
2016-02-16,R06,2.34,Antihistamine,T004
2016-02-17,R06,0.0,Antihistamine,T004
2016-02-18,R06,0.72,Antihistamine,T004
2016-02-19,R06,0.74,Antihistamine,T004
2016-02-20,R06,2.06,Antihistamine,T004
2016-02-21,R06,2.85,Antihistamine,T004
2016-02-22,R06,2.71,Antihistamine,T004
2016-02-23,R06,2.23,Antihistamine,T004
2016-02-24,R06,0.72,Antihistamine,T004
2016-02-25,R06,2.39,Antihistamine,T004
2016-02-26,R06,0.72,Antihistamine,T004
2016-02-27,R06,1.41,Antihistamine,T004
2016-02-28,R06,3.82,Antihistamine,T004
2016-02-29,R06,0.75,Antihistamine,T004
2016-03-01,R06,1.4,Antihistamine,T004
2016-03-02,R06,0.0,Antihistamine,T004
2016-03-03,R06,3.16,Antihistamine,T004
2016-03-04,R06,0.0,Antihistamine,T004
2016-03-05,R06,3.87,Antihistamine,T004
2016-03-06,R06,5.67,Antihistamine,T004
2016-03-07,R06,0.71,Antihistamine,T004
2016-03-08,R06,2.43,Antihistamine,T004
2016-03-09,R06,3.15,Antihistamine,T004
2016-03-10,R06,1.54,Antihistamine,T004
2016-03-11,R06,0.8,Antihistamine,T004
2016-03-12,R06,0.71,Antihistamine,T004
2016-03-13,R06,0.25,Antihistamine,T004
2016-03-14,R06,0.82,Antihistamine,T004
2016-03-15,R06,2.3,Antihistamine,T004
2016-03-16,R06,3.04,Antihistamine,T004
2016-03-17,R06,3.43,Antihistamine,T004
2016-03-18,R06,2.04,Antihistamine,T004
2016-03-19,R06,3.99,Antihistamine,T004
2016-03-20,R06,3.48,Antihistamine,T004
2016-03-21,R06,4.78,Antihistamine,T004
2016-03-22,R06,1.65,Antihistamine,T004
2016-03-23,R06,2.12,Antihistamine,T004
2016-03-24,R06,1.47,Antihistamine,T004
2016-03-25,R06,2.09,Antihistamine,T004
2016-03-26,R06,3.81,Antihistamine,T004
2016-03-27,R06,2.87,Antihistamine,T004
2016-03-28,R06,3.14,Antihistamine,T004
2016-03-29,R06,0.68,Antihistamine,T004
2016-03-30,R06,3.83,Antihistamine,T004
2016-03-31,R06,3.64,Antihistamine,T004
2016-04-01,R06,8.3,Antihistamine,T004
2016-04-02,R06,5.37,Antihistamine,T004
2016-04-03,R06,7.55,Antihistamine,T004
2016-04-04,R06,1.53,Antihistamine,T004
2016-04-05,R06,8.2,Antihistamine,T004
2016-04-06,R06,2.35,Antihistamine,T004
2016-04-07,R06,6.06,Antihistamine,T004
2016-04-08,R06,3.12,Antihistamine,T004
2016-04-09,R06,2.04,Antihistamine,T004
2016-04-10,R06,5.75,Antihistamine,T004
2016-04-11,R06,4.9,Antihistamine,T004
2016-04-12,R06,3.88,Antihistamine,T004
2016-04-13,R06,2.11,Antihistamine,T004
2016-04-14,R06,4.38,Antihistamine,T004
2016-04-15,R06,3.0,Antihistamine,T004
2016-04-16,R06,6.96,Antihistamine,T004
2016-04-17,R06,5.42,Antihistamine,T004
2016-04-18,R06,5.58,Antihistamine,T004
2016-04-19,R06,2.81,Antihistamine,T004
2016-04-20,R06,2.2,Antihistamine,T004
2016-04-21,R06,1.72,Antihistamine,T004
2016-04-22,R06,0.75,Antihistamine,T004
2016-04-23,R06,3.17,Antihistamine,T004
2016-04-24,R06,4.07,Antihistamine,T004
2016-04-25,R06,2.01,Antihistamine,T004
2016-04-26,R06,1.4,Antihistamine,T004
2016-04-27,R06,1.39,Antihistamine,T004
2016-04-28,R06,8.91,Antihistamine,T004
2016-04-29,R06,2.62,Antihistamine,T004
2016-04-30,R06,3.12,Antihistamine,T004
2016-05-01,R06,0.0,Antihistamine,T004
2016-05-02,R06,1.62,Antihistamine,T004
2016-05-03,R06,1.39,Antihistamine,T004
2016-05-04,R06,1.39,Antihistamine,T004
2016-05-05,R06,1.57,Antihistamine,T004
2016-05-06,R06,2.1,Antihistamine,T004
2016-05-07,R06,7.75,Antihistamine,T004
2016-05-08,R06,7.81,Antihistamine,T004
2016-05-09,R06,3.78,Antihistamine,T004
2016-05-10,R06,2.47,Antihistamine,T004
2016-05-11,R06,1.64,Antihistamine,T004
2016-05-12,R06,0.0,Antihistamine,T004
2016-05-13,R06,4.0,Antihistamine,T004
2016-05-14,R06,0.69,Antihistamine,T004
2016-05-15,R06,3.29,Antihistamine,T004
2016-05-16,R06,2.14,Antihistamine,T004
2016-05-17,R06,2.44,Antihistamine,T004
2016-05-18,R06,3.76,Antihistamine,T004
2016-05-19,R06,2.17,Antihistamine,T004
2016-05-20,R06,4.05,Antihistamine,T004
2016-05-21,R06,3.5,Antihistamine,T004
2016-05-22,R06,6.97,Antihistamine,T004
2016-05-23,R06,2.85,Antihistamine,T004
2016-05-24,R06,1.4,Antihistamine,T004
2016-05-25,R06,0.88,Antihistamine,T004
2016-05-26,R06,6.15,Antihistamine,T004
2016-05-27,R06,4.19,Antihistamine,T004
2016-05-28,R06,6.55,Antihistamine,T004
2016-05-29,R06,6.51,Antihistamine,T004
2016-05-30,R06,6.17,Antihistamine,T004
2016-05-31,R06,1.4,Antihistamine,T004
2016-06-01,R06,3.73,Antihistamine,T004
2016-06-02,R06,0.82,Antihistamine,T004
2016-06-03,R06,5.44,Antihistamine,T004
2016-06-04,R06,2.84,Antihistamine,T004
2016-06-05,R06,2.94,Antihistamine,T004
2016-06-06,R06,4.85,Antihistamine,T004
2016-06-07,R06,2.28,Antihistamine,T004
2016-06-08,R06,4.47,Antihistamine,T004
2016-06-09,R06,3.17,Antihistamine,T004
2016-06-10,R06,3.62,Antihistamine,T004
2016-06-11,R06,5.99,Antihistamine,T004
2016-06-12,R06,4.86,Antihistamine,T004
2016-06-13,R06,1.58,Antihistamine,T004
2016-06-14,R06,2.25,Antihistamine,T004
2016-06-15,R06,4.29,Antihistamine,T004
2016-06-16,R06,2.29,Antihistamine,T004
2016-06-17,R06,3.29,Antihistamine,T004
2016-06-18,R06,3.23,Antihistamine,T004
2016-06-19,R06,11.93,Antihistamine,T004
2016-06-20,R06,4.38,Antihistamine,T004
2016-06-21,R06,4.6,Antihistamine,T004
2016-06-22,R06,1.6,Antihistamine,T004
2016-06-23,R06,2.19,Antihistamine,T004
2016-06-24,R06,1.58,Antihistamine,T004
2016-06-25,R06,2.72,Antihistamine,T004
2016-06-26,R06,2.16,Antihistamine,T004
2016-06-27,R06,1.44,Antihistamine,T004
2016-06-28,R06,5.61,Antihistamine,T004
2016-06-29,R06,1.47,Antihistamine,T004
2016-06-30,R06,1.44,Antihistamine,T004
2016-07-01,R06,4.73,Antihistamine,T004
2016-07-02,R06,2.47,Antihistamine,T004
2016-07-03,R06,3.83,Antihistamine,T004
2016-07-04,R06,4.85,Antihistamine,T004
2016-07-05,R06,2.4,Antihistamine,T004
2016-07-06,R06,2.91,Antihistamine,T004
2016-07-07,R06,1.5,Antihistamine,T004
2016-07-08,R06,2.94,Antihistamine,T004
2016-07-09,R06,1.37,Antihistamine,T004
2016-07-10,R06,2.3,Antihistamine,T004
2016-07-11,R06,4.69,Antihistamine,T004
2016-07-12,R06,2.7,Antihistamine,T004
2016-07-13,R06,1.47,Antihistamine,T004
2016-07-14,R06,3.38,Antihistamine,T004
2016-07-15,R06,2.6,Antihistamine,T004
2016-07-16,R06,6.14,Antihistamine,T004
2016-07-17,R06,2.74,Antihistamine,T004
2016-07-18,R06,3.18,Antihistamine,T004
2016-07-19,R06,1.62,Antihistamine,T004
2016-07-20,R06,3.75,Antihistamine,T004
2016-07-21,R06,1.37,Antihistamine,T004
2016-07-22,R06,1.38,Antihistamine,T004
2016-07-23,R06,3.78,Antihistamine,T004
2016-07-24,R06,1.35,Antihistamine,T004
2016-07-25,R06,3.16,Antihistamine,T004
2016-07-26,R06,1.43,Antihistamine,T004
2016-07-27,R06,1.46,Antihistamine,T004
2016-07-28,R06,2.42,Antihistamine,T004
2016-07-29,R06,1.48,Antihistamine,T004
2016-07-30,R06,4.75,Antihistamine,T004
2016-07-31,R06,3.12,Antihistamine,T004
2016-08-01,R06,4.09,Antihistamine,T004
2016-08-02,R06,0.71,Antihistamine,T004
2016-08-03,R06,2.21,Antihistamine,T004
2016-08-04,R06,2.8,Antihistamine,T004
2016-08-05,R06,1.04,Antihistamine,T004
2016-08-06,R06,1.45,Antihistamine,T004
2016-08-07,R06,2.28,Antihistamine,T004
2016-08-08,R06,2.88,Antihistamine,T004
2016-08-09,R06,3.26,Antihistamine,T004
2016-08-10,R06,1.63,Antihistamine,T004
2016-08-11,R06,1.52,Antihistamine,T004
2016-08-12,R06,1.49,Antihistamine,T004
2016-08-13,R06,3.47,Antihistamine,T004
2016-08-14,R06,0.0,Antihistamine,T004
2016-08-15,R06,1.48,Antihistamine,T004
2016-08-16,R06,2.84,Antihistamine,T004
2016-08-17,R06,3.97,Antihistamine,T004
2016-08-18,R06,0.74,Antihistamine,T004
2016-08-19,R06,2.79,Antihistamine,T004
2016-08-20,R06,4.93,Antihistamine,T004
2016-08-21,R06,0.8,Antihistamine,T004
2016-08-22,R06,4.56,Antihistamine,T004
2016-08-23,R06,0.96,Antihistamine,T004
2016-08-24,R06,2.13,Antihistamine,T004
2016-08-25,R06,4.0,Antihistamine,T004
2016-08-26,R06,0.0,Antihistamine,T004
2016-08-27,R06,0.0,Antihistamine,T004
2016-08-28,R06,1.47,Antihistamine,T004
2016-08-29,R06,0.9,Antihistamine,T004
2016-08-30,R06,0.0,Antihistamine,T004
2016-08-31,R06,3.6,Antihistamine,T004
2016-09-01,R06,2.38,Antihistamine,T004
2016-09-02,R06,1.61,Antihistamine,T004
2016-09-03,R06,2.82,Antihistamine,T004
2016-09-04,R06,3.54,Antihistamine,T004
2016-09-05,R06,3.09,Antihistamine,T004
2016-09-06,R06,2.12,Antihistamine,T004
2016-09-07,R06,2.2,Antihistamine,T004
2016-09-08,R06,0.0,Antihistamine,T004
2016-09-09,R06,2.28,Antihistamine,T004
2016-09-10,R06,2.34,Antihistamine,T004
2016-09-11,R06,3.2,Antihistamine,T004
2016-09-12,R06,3.01,Antihistamine,T004
2016-09-13,R06,0.0,Antihistamine,T004
2016-09-14,R06,1.48,Antihistamine,T004
2016-09-15,R06,0.78,Antihistamine,T004
2016-09-16,R06,0.0,Antihistamine,T004
2016-09-17,R06,3.07,Antihistamine,T004
2016-09-18,R06,0.73,Antihistamine,T004
2016-09-19,R06,0.78,Antihistamine,T004
2016-09-20,R06,0.71,Antihistamine,T004
2016-09-21,R06,1.48,Antihistamine,T004
2016-09-22,R06,2.43,Antihistamine,T004
2016-09-23,R06,0.79,Antihistamine,T004
2016-09-24,R06,0.82,Antihistamine,T004
2016-09-25,R06,1.51,Antihistamine,T004
2016-09-26,R06,0.74,Antihistamine,T004
2016-09-27,R06,2.09,Antihistamine,T004
2016-09-28,R06,2.85,Antihistamine,T004
2016-09-29,R06,0.87,Antihistamine,T004
2016-09-30,R06,2.45,Antihistamine,T004
2016-10-01,R06,1.37,Antihistamine,T004
2016-10-02,R06,2.29,Antihistamine,T004
2016-10-03,R06,2.07,Antihistamine,T004
2016-10-04,R06,1.96,Antihistamine,T004
2016-10-05,R06,0.73,Antihistamine,T004
2016-10-06,R06,0.0,Antihistamine,T004
2016-10-07,R06,0.69,Antihistamine,T004
2016-10-08,R06,3.96,Antihistamine,T004
2016-10-09,R06,0.75,Antihistamine,T004
2016-10-10,R06,0.73,Antihistamine,T004
2016-10-11,R06,0.68,Antihistamine,T004
2016-10-12,R06,1.65,Antihistamine,T004
2016-10-13,R06,1.68,Antihistamine,T004
2016-10-14,R06,0.79,Antihistamine,T004
2016-10-15,R06,0.79,Antihistamine,T004
2016-10-16,R06,3.5,Antihistamine,T004
2016-10-17,R06,0.78,Antihistamine,T004
2016-10-18,R06,2.32,Antihistamine,T004
2016-10-19,R06,0.69,Antihistamine,T004
2016-10-20,R06,1.57,Antihistamine,T004
2016-10-21,R06,1.48,Antihistamine,T004
2016-10-22,R06,3.27,Antihistamine,T004
2016-10-23,R06,1.53,Antihistamine,T004
2016-10-24,R06,0.75,Antihistamine,T004
2016-10-25,R06,0.0,Antihistamine,T004
2016-10-26,R06,0.7,Antihistamine,T004
2016-10-27,R06,0.0,Antihistamine,T004
2016-10-28,R06,0.0,Antihistamine,T004
2016-10-29,R06,3.58,Antihistamine,T004
2016-10-30,R06,1.61,Antihistamine,T004
2016-10-31,R06,3.88,Antihistamine,T004
2016-11-01,R06,2.39,Antihistamine,T004
2016-11-02,R06,2.41,Antihistamine,T004
2016-11-03,R06,0.81,Antihistamine,T004
2016-11-04,R06,3.45,Antihistamine,T004
2016-11-05,R06,1.6,Antihistamine,T004
2016-11-06,R06,3.89,Antihistamine,T004
2016-11-07,R06,0.71,Antihistamine,T004
2016-11-08,R06,2.29,Antihistamine,T004
2016-11-09,R06,0.0,Antihistamine,T004
2016-11-10,R06,2.4,Antihistamine,T004
2016-11-11,R06,0.68,Antihistamine,T004
2016-11-12,R06,0.96,Antihistamine,T004
2016-11-13,R06,0.72,Antihistamine,T004
2016-11-14,R06,0.74,Antihistamine,T004
2016-11-15,R06,0.77,Antihistamine,T004
2016-11-16,R06,0.81,Antihistamine,T004
2016-11-17,R06,1.14,Antihistamine,T004
2016-11-18,R06,1.43,Antihistamine,T004
2016-11-19,R06,1.44,Antihistamine,T004
2016-11-20,R06,1.48,Antihistamine,T004
2016-11-21,R06,2.19,Antihistamine,T004
2016-11-22,R06,1.54,Antihistamine,T004
2016-11-23,R06,0.75,Antihistamine,T004
2016-11-24,R06,2.14,Antihistamine,T004
2016-11-25,R06,0.76,Antihistamine,T004
2016-11-26,R06,1.36,Antihistamine,T004
2016-11-27,R06,0.0,Antihistamine,T004
2016-11-28,R06,0.0,Antihistamine,T004
2016-11-29,R06,0.0,Antihistamine,T004
2016-11-30,R06,0.0,Antihistamine,T004
2016-12-01,R06,0.0,Antihistamine,T004
2016-12-02,R06,0.14,Antihistamine,T004
2016-12-03,R06,2.91,Antihistamine,T004
2016-12-04,R06,0.0,Antihistamine,T004
2016-12-05,R06,1.55,Antihistamine,T004
2016-12-06,R06,0.74,Antihistamine,T004
2016-12-07,R06,2.38,Antihistamine,T004
2016-12-08,R06,0.0,Antihistamine,T004
2016-12-09,R06,1.53,Antihistamine,T004
2016-12-10,R06,1.55,Antihistamine,T004
2016-12-11,R06,0.82,Antihistamine,T004
2016-12-12,R06,2.95,Antihistamine,T004
2016-12-13,R06,0.0,Antihistamine,T004
2016-12-14,R06,0.83,Antihistamine,T004
2016-12-15,R06,0.73,Antihistamine,T004
2016-12-16,R06,0.76,Antihistamine,T004
2016-12-17,R06,0.72,Antihistamine,T004
2016-12-18,R06,0.69,Antihistamine,T004
2016-12-19,R06,0.0,Antihistamine,T004
2016-12-20,R06,0.0,Antihistamine,T004
2016-12-21,R06,1.95,Antihistamine,T004
2016-12-22,R06,0.0,Antihistamine,T004
2016-12-23,R06,1.63,Antihistamine,T004
2016-12-24,R06,0.77,Antihistamine,T004
2016-12-25,R06,0.81,Antihistamine,T004
2016-12-26,R06,1.44,Antihistamine,T004
2016-12-27,R06,0.0,Antihistamine,T004
2016-12-28,R06,0.0,Antihistamine,T004
2016-12-29,R06,1.53,Antihistamine,T004
2016-12-30,R06,0.0,Antihistamine,T004
2016-12-31,R06,0.0,Antihistamine,T004
2017-01-01,R06,0.45,Antihistamine,T004
2017-01-02,R06,2.25,Antihistamine,T004
2017-01-03,R06,1.48,Antihistamine,T004
2017-01-04,R06,2.32,Antihistamine,T004
2017-01-05,R06,1.71,Antihistamine,T004
2017-01-06,R06,1.88,Antihistamine,T004
2017-01-07,R06,0.0,Antihistamine,T004
2017-01-08,R06,1.25,Antihistamine,T004
2017-01-09,R06,1.68,Antihistamine,T004
2017-01-10,R06,0.61,Antihistamine,T004
2017-01-11,R06,2.21,Antihistamine,T004
2017-01-12,R06,1.32,Antihistamine,T004
2017-01-13,R06,1.06,Antihistamine,T004
2017-01-14,R06,1.71,Antihistamine,T004
2017-01-15,R06,0.88,Antihistamine,T004
2017-01-16,R06,1.61,Antihistamine,T004
2017-01-17,R06,1.69,Antihistamine,T004
2017-01-18,R06,0.69,Antihistamine,T004
2017-01-19,R06,2.55,Antihistamine,T004
2017-01-20,R06,1.71,Antihistamine,T004
2017-01-21,R06,2.32,Antihistamine,T004
2017-01-22,R06,1.15,Antihistamine,T004
2017-01-23,R06,1.24,Antihistamine,T004
2017-01-24,R06,2.23,Antihistamine,T004
2017-01-25,R06,1.62,Antihistamine,T004
2017-01-26,R06,0.0,Antihistamine,T004
2017-01-27,R06,0.87,Antihistamine,T004
2017-01-28,R06,1.02,Antihistamine,T004
2017-01-29,R06,2.38,Antihistamine,T004
2017-01-30,R06,3.41,Antihistamine,T004
2017-01-31,R06,1.22,Antihistamine,T004
2017-02-01,R06,1.61,Antihistamine,T004
2017-02-02,R06,0.62,Antihistamine,T004
2017-02-03,R06,0.6,Antihistamine,T004
2017-02-04,R06,2.65,Antihistamine,T004
2017-02-05,R06,0.74,Antihistamine,T004
2017-02-06,R06,0.0,Antihistamine,T004
2017-02-07,R06,1.39,Antihistamine,T004
2017-02-08,R06,1.53,Antihistamine,T004
2017-02-09,R06,0.82,Antihistamine,T004
2017-02-10,R06,0.0,Antihistamine,T004
2017-02-11,R06,2.21,Antihistamine,T004
2017-02-12,R06,0.73,Antihistamine,T004
2017-02-13,R06,0.0,Antihistamine,T004
2017-02-14,R06,0.78,Antihistamine,T004
2017-02-15,R06,0.77,Antihistamine,T004
2017-02-16,R06,2.12,Antihistamine,T004
2017-02-17,R06,0.97,Antihistamine,T004
2017-02-18,R06,2.29,Antihistamine,T004
2017-02-19,R06,0.81,Antihistamine,T004
2017-02-20,R06,2.14,Antihistamine,T004
2017-02-21,R06,0.79,Antihistamine,T004
2017-02-22,R06,0.0,Antihistamine,T004
2017-02-23,R06,1.52,Antihistamine,T004
2017-02-24,R06,0.77,Antihistamine,T004
2017-02-25,R06,0.0,Antihistamine,T004
2017-02-26,R06,0.9,Antihistamine,T004
2017-02-27,R06,1.39,Antihistamine,T004
2017-02-28,R06,0.0,Antihistamine,T004
2017-03-01,R06,1.42,Antihistamine,T004
2017-03-02,R06,1.4,Antihistamine,T004
2017-03-03,R06,3.26,Antihistamine,T004
2017-03-04,R06,3.21,Antihistamine,T004
2017-03-05,R06,3.49,Antihistamine,T004
2017-03-06,R06,2.27,Antihistamine,T004
2017-03-07,R06,1.39,Antihistamine,T004
2017-03-08,R06,2.25,Antihistamine,T004
2017-03-09,R06,2.04,Antihistamine,T004
2017-03-10,R06,0.73,Antihistamine,T004
2017-03-11,R06,2.44,Antihistamine,T004
2017-03-12,R06,1.52,Antihistamine,T004
2017-03-13,R06,0.0,Antihistamine,T004
2017-03-14,R06,0.76,Antihistamine,T004
2017-03-15,R06,0.0,Antihistamine,T004
2017-03-16,R06,2.14,Antihistamine,T004
2017-03-17,R06,2.37,Antihistamine,T004
2017-03-18,R06,0.81,Antihistamine,T004
2017-03-19,R06,2.45,Antihistamine,T004
2017-03-20,R06,2.45,Antihistamine,T004
2017-03-21,R06,3.76,Antihistamine,T004
2017-03-22,R06,1.61,Antihistamine,T004
2017-03-23,R06,2.68,Antihistamine,T004
2017-03-24,R06,4.34,Antihistamine,T004
2017-03-25,R06,3.05,Antihistamine,T004
2017-03-26,R06,5.94,Antihistamine,T004
2017-03-27,R06,2.76,Antihistamine,T004
2017-03-28,R06,4.79,Antihistamine,T004
2017-03-29,R06,3.6,Antihistamine,T004
2017-03-30,R06,1.46,Antihistamine,T004
2017-03-31,R06,4.09,Antihistamine,T004
2017-04-01,R06,2.44,Antihistamine,T004
2017-04-02,R06,8.88,Antihistamine,T004
2017-04-03,R06,2.07,Antihistamine,T004
2017-04-04,R06,3.81,Antihistamine,T004
2017-04-05,R06,0.72,Antihistamine,T004
2017-04-06,R06,0.76,Antihistamine,T004
2017-04-07,R06,3.56,Antihistamine,T004
2017-04-08,R06,4.5,Antihistamine,T004
2017-04-09,R06,0.81,Antihistamine,T004
2017-04-10,R06,3.3,Antihistamine,T004
2017-04-11,R06,0.82,Antihistamine,T004
2017-04-12,R06,2.81,Antihistamine,T004
2017-04-13,R06,3.69,Antihistamine,T004
2017-04-14,R06,3.2,Antihistamine,T004
2017-04-15,R06,3.63,Antihistamine,T004
2017-04-16,R06,0.0,Antihistamine,T004
2017-04-17,R06,0.72,Antihistamine,T004
2017-04-18,R06,1.55,Antihistamine,T004
2017-04-19,R06,0.8,Antihistamine,T004
2017-04-20,R06,1.36,Antihistamine,T004
2017-04-21,R06,2.32,Antihistamine,T004
2017-04-22,R06,1.36,Antihistamine,T004
2017-04-23,R06,3.74,Antihistamine,T004
2017-04-24,R06,3.99,Antihistamine,T004
2017-04-25,R06,3.84,Antihistamine,T004
2017-04-26,R06,6.43,Antihistamine,T004
2017-04-27,R06,8.08,Antihistamine,T004
2017-04-28,R06,5.03,Antihistamine,T004
2017-04-29,R06,6.5,Antihistamine,T004
2017-04-30,R06,1.55,Antihistamine,T004
2017-05-01,R06,0.81,Antihistamine,T004
2017-05-02,R06,3.4,Antihistamine,T004
2017-05-03,R06,1.51,Antihistamine,T004
2017-05-04,R06,2.84,Antihistamine,T004
2017-05-05,R06,2.08,Antihistamine,T004
2017-05-06,R06,4.51,Antihistamine,T004
2017-05-07,R06,3.25,Antihistamine,T004
2017-05-08,R06,4.41,Antihistamine,T004
2017-05-09,R06,2.45,Antihistamine,T004
2017-05-10,R06,5.35,Antihistamine,T004
2017-05-11,R06,6.93,Antihistamine,T004
2017-05-12,R06,4.26,Antihistamine,T004
2017-05-13,R06,4.8,Antihistamine,T004
2017-05-14,R06,1.67,Antihistamine,T004
2017-05-15,R06,5.6,Antihistamine,T004
2017-05-16,R06,5.45,Antihistamine,T004
2017-05-17,R06,1.43,Antihistamine,T004
2017-05-18,R06,2.05,Antihistamine,T004
2017-05-19,R06,7.54,Antihistamine,T004
2017-05-20,R06,4.06,Antihistamine,T004
2017-05-21,R06,2.74,Antihistamine,T004
2017-05-22,R06,7.54,Antihistamine,T004
2017-05-23,R06,4.97,Antihistamine,T004
2017-05-24,R06,3.2,Antihistamine,T004
2017-05-25,R06,3.34,Antihistamine,T004
2017-05-26,R06,1.6,Antihistamine,T004
2017-05-27,R06,6.92,Antihistamine,T004
2017-05-28,R06,2.43,Antihistamine,T004
2017-05-29,R06,3.89,Antihistamine,T004
2017-05-30,R06,3.61,Antihistamine,T004
2017-05-31,R06,3.65,Antihistamine,T004
2017-06-01,R06,1.47,Antihistamine,T004
2017-06-02,R06,2.27,Antihistamine,T004
2017-06-03,R06,1.4,Antihistamine,T004
2017-06-04,R06,2.75,Antihistamine,T004
2017-06-05,R06,5.62,Antihistamine,T004
2017-06-06,R06,5.83,Antihistamine,T004
2017-06-07,R06,4.82,Antihistamine,T004
2017-06-08,R06,2.9,Antihistamine,T004
2017-06-09,R06,4.54,Antihistamine,T004
2017-06-10,R06,2.04,Antihistamine,T004
2017-06-11,R06,2.32,Antihistamine,T004
2017-06-12,R06,9.48,Antihistamine,T004
2017-06-13,R06,6.83,Antihistamine,T004
2017-06-14,R06,2.31,Antihistamine,T004
2017-06-15,R06,5.19,Antihistamine,T004
2017-06-16,R06,3.74,Antihistamine,T004
2017-06-17,R06,3.59,Antihistamine,T004
2017-06-18,R06,2.38,Antihistamine,T004
2017-06-19,R06,2.4,Antihistamine,T004
2017-06-20,R06,6.87,Antihistamine,T004
2017-06-21,R06,4.12,Antihistamine,T004
2017-06-22,R06,7.54,Antihistamine,T004
2017-06-23,R06,0.9,Antihistamine,T004
2017-06-24,R06,0.75,Antihistamine,T004
2017-06-25,R06,3.65,Antihistamine,T004
2017-06-26,R06,2.03,Antihistamine,T004
2017-06-27,R06,4.37,Antihistamine,T004
2017-06-28,R06,2.04,Antihistamine,T004
2017-06-29,R06,3.94,Antihistamine,T004
2017-06-30,R06,4.11,Antihistamine,T004
2017-07-01,R06,3.21,Antihistamine,T004
2017-07-02,R06,3.1,Antihistamine,T004
2017-07-03,R06,0.0,Antihistamine,T004
2017-07-04,R06,4.91,Antihistamine,T004
2017-07-05,R06,4.16,Antihistamine,T004
2017-07-06,R06,0.71,Antihistamine,T004
2017-07-07,R06,0.0,Antihistamine,T004
2017-07-08,R06,2.24,Antihistamine,T004
2017-07-09,R06,3.21,Antihistamine,T004
2017-07-10,R06,2.1,Antihistamine,T004
2017-07-11,R06,1.37,Antihistamine,T004
2017-07-12,R06,0.0,Antihistamine,T004
2017-07-13,R06,1.52,Antihistamine,T004
2017-07-14,R06,2.19,Antihistamine,T004
2017-07-15,R06,1.42,Antihistamine,T004
2017-07-16,R06,0.71,Antihistamine,T004
2017-07-17,R06,2.11,Antihistamine,T004
2017-07-18,R06,2.95,Antihistamine,T004
2017-07-19,R06,4.66,Antihistamine,T004
2017-07-20,R06,1.47,Antihistamine,T004
2017-07-21,R06,2.19,Antihistamine,T004
2017-07-22,R06,1.51,Antihistamine,T004
2017-07-23,R06,3.42,Antihistamine,T004
2017-07-24,R06,2.09,Antihistamine,T004
2017-07-25,R06,0.08,Antihistamine,T004
2017-07-26,R06,0.8,Antihistamine,T004
2017-07-27,R06,0.81,Antihistamine,T004
2017-07-28,R06,2.38,Antihistamine,T004
2017-07-29,R06,3.03,Antihistamine,T004
2017-07-30,R06,0.81,Antihistamine,T004
2017-07-31,R06,1.63,Antihistamine,T004
2017-08-01,R06,0.68,Antihistamine,T004
2017-08-02,R06,3.15,Antihistamine,T004
2017-08-03,R06,2.18,Antihistamine,T004
2017-08-04,R06,1.53,Antihistamine,T004
2017-08-05,R06,1.36,Antihistamine,T004
2017-08-06,R06,2.33,Antihistamine,T004
2017-08-07,R06,0.0,Antihistamine,T004
2017-08-08,R06,2.94,Antihistamine,T004
2017-08-09,R06,1.68,Antihistamine,T004
2017-08-10,R06,0.88,Antihistamine,T004
2017-08-11,R06,0.0,Antihistamine,T004
2017-08-12,R06,1.36,Antihistamine,T004
2017-08-13,R06,0.8,Antihistamine,T004
2017-08-14,R06,1.36,Antihistamine,T004
2017-08-15,R06,2.37,Antihistamine,T004
2017-08-16,R06,1.37,Antihistamine,T004
2017-08-17,R06,1.2,Antihistamine,T004
