Date,Item_ID,Item_Type,Item_Name,Current_Stock,Min_Required,Max_Capacity,Unit_Cost,Avg_Usage_Per_Day,Restock_Lead_Time,Vendor_ID,Needs_Reorder,Days_Until_Stockout,Inventory_Value,Stock_Status,tenant_id,nama_rs,kelas_rs
2025-08-17,109,Consumable,Gloves,714,17,4353,9980.36,144,6,V002,False,4.958333333333333,7125977.04,Warning,T004,RSUD Eka Candrarini,C
2025-08-18,102,Equipment,Surgical Mask,1112,675,3962,11371.41,12,26,V002,False,92.66666666666667,12645007.92,Safe,T004,RSUD Eka Candrarini,C
2025-08-19,105,Equipment,X-ray Machine,1763,77,911,10926.81,266,2,V003,False,6.62781954887218,19263966.029999997,Safe,T004,RSUD Eka Candrarini,C
2025-08-20,102,Consumable,Gloves,1266,837,3737,5201.3,211,21,V002,False,6.0,6584845.8,Warning,T004,RSUD Eka Candrarini,C
2025-08-21,103,Consumable,Gloves,2869,770,919,2919.89,259,1,V001,False,11.077220077220078,8377164.409999999,Safe,T004,RSUD Eka Candrarini,C
2025-08-22,105,Consumable,X-ray Machine,1112,382,4238,7367.76,271,2,V002,False,4.1033210332103325,8192949.12,Safe,T004,RSUD Eka Candrarini,C
2025-08-23,107,Consumable,Ventilator,113,521,1472,15682.5,69,20,V001,True,1.6376811594202898,1772122.5,Critical,T004,RSUD Eka Candrarini,C
2025-08-24,102,Consumable,IV Drip,1280,430,2849,11922.86,238,10,V003,False,5.378151260504202,15261260.8,Warning,T004,RSUD Eka Candrarini,C
2025-08-25,107,Consumable,Ventilator,3318,438,4420,3637.87,99,3,V001,False,33.515151515151516,12070452.66,Safe,T004,RSUD Eka Candrarini,C
2025-08-26,101,Equipment,X-ray Machine,3475,735,3886,4664.74,303,17,V003,False,11.468646864686468,16209971.5,Warning,T004,RSUD Eka Candrarini,C
2025-08-27,106,Equipment,Ventilator,1422,635,3314,18083.89,106,24,V003,False,13.415094339622641,25715291.58,Warning,T004,RSUD Eka Candrarini,C
2025-08-28,105,Equipment,Gloves,1812,768,1246,7924.06,86,27,V001,False,21.069767441860463,14358396.72,Warning,T004,RSUD Eka Candrarini,C
2025-08-29,100,Equipment,X-ray Machine,2922,521,1468,17074.09,226,19,V003,False,12.929203539823009,49890490.98,Warning,T004,RSUD Eka Candrarini,C
2025-08-30,100,Equipment,Gloves,1314,210,3012,19549.43,248,26,V003,False,5.298387096774194,25687951.02,Warning,T004,RSUD Eka Candrarini,C
2025-08-31,103,Equipment,Gloves,251,633,3817,7157.67,296,27,V002,True,0.847972972972973,1796575.17,Critical,T004,RSUD Eka Candrarini,C
2025-09-01,101,Equipment,Gloves,2741,176,3441,258.85,144,11,V002,False,19.03472222222222,709507.8500000001,Safe,T004,RSUD Eka Candrarini,C
2025-09-02,109,Equipment,Ventilator,2444,948,5566,14555.91,358,17,V001,False,6.826815642458101,35574644.04,Warning,T004,RSUD Eka Candrarini,C
2025-09-03,109,Consumable,IV Drip,2755,686,2435,9709.02,280,18,V001,False,9.839285714285714,26748350.1,Warning,T004,RSUD Eka Candrarini,C
2025-09-04,106,Consumable,Surgical Mask,3040,78,986,17748.49,131,9,V003,False,23.206106870229007,53955409.6,Safe,T004,RSUD Eka Candrarini,C
2025-09-05,106,Consumable,IV Drip,124,101,5452,3385.0,168,29,V002,False,0.7380952380952381,419740.0,Warning,T004,RSUD Eka Candrarini,C
2025-09-06,107,Consumable,Surgical Mask,155,791,3380,4865.33,354,18,V003,True,0.4378531073446328,754126.15,Critical,T004,RSUD Eka Candrarini,C
2025-09-07,108,Consumable,X-ray Machine,810,663,4558,9433.1,298,27,V001,False,2.7181208053691277,7640811.0,Warning,T004,RSUD Eka Candrarini,C
2025-09-08,108,Consumable,IV Drip,2946,947,3464,2715.95,52,18,V001,False,56.65384615384615,8001188.699999999,Safe,T004,RSUD Eka Candrarini,C
2025-09-09,107,Consumable,Surgical Mask,2327,338,5603,7207.0,130,6,V002,False,17.9,16770689.0,Safe,T004,RSUD Eka Candrarini,C
2025-09-10,100,Equipment,Gloves,905,656,3747,311.77,367,10,V003,False,2.465940054495913,282151.85,Warning,T004,RSUD Eka Candrarini,C
2025-09-11,108,Consumable,X-ray Machine,3420,360,2994,16035.71,102,7,V002,False,33.529411764705884,54842128.199999996,Safe,T004,RSUD Eka Candrarini,C
2025-09-12,106,Equipment,IV Drip,2073,150,4949,2014.53,224,13,V001,False,9.254464285714286,4176120.69,Warning,T004,RSUD Eka Candrarini,C
2025-09-13,108,Consumable,Ventilator,3018,620,3596,11917.36,83,7,V001,False,36.36144578313253,35966592.480000004,Safe,T004,RSUD Eka Candrarini,C
2025-09-14,109,Equipment,X-ray Machine,2714,909,3270,5245.0,301,16,V002,False,9.016611295681063,14234930.0,Warning,T004,RSUD Eka Candrarini,C
2025-09-15,108,Consumable,Gloves,2453,242,5948,600.78,134,25,V002,False,18.30597014925373,1473713.3399999999,Warning,T004,RSUD Eka Candrarini,C
2025-09-16,103,Equipment,Gloves,2701,538,3771,2194.35,222,2,V003,False,12.166666666666666,5926939.35,Safe,T004,RSUD Eka Candrarini,C
2025-09-17,106,Equipment,Gloves,2766,271,797,13984.45,27,15,V002,False,102.44444444444444,38680988.7,Safe,T004,RSUD Eka Candrarini,C
2025-09-18,101,Consumable,Surgical Mask,2752,562,1847,17821.3,272,6,V003,False,10.117647058823529,49044217.6,Safe,T004,RSUD Eka Candrarini,C
2025-09-19,107,Equipment,IV Drip,1717,449,3699,1094.03,214,10,V001,False,8.023364485981308,1878449.51,Warning,T004,RSUD Eka Candrarini,C
2025-09-20,104,Equipment,X-ray Machine,1644,935,4203,5629.09,88,6,V002,False,18.681818181818183,9254223.96,Safe,T004,RSUD Eka Candrarini,C
2025-09-21,109,Consumable,IV Drip,1989,703,4831,7968.93,62,7,V002,False,32.08064516129032,15850201.770000001,Safe,T004,RSUD Eka Candrarini,C
2025-09-22,102,Equipment,IV Drip,230,288,5644,19573.66,28,12,V003,True,8.214285714285714,4501941.8,Critical,T004,RSUD Eka Candrarini,C
2025-09-23,100,Consumable,Surgical Mask,837,367,4168,8853.64,2,26,V003,False,418.5,7410496.68,Safe,T004,RSUD Eka Candrarini,C
2025-09-24,108,Consumable,Surgical Mask,2773,545,4002,16497.31,350,17,V003,False,7.922857142857143,45747040.63,Warning,T004,RSUD Eka Candrarini,C
2025-09-25,102,Consumable,Gloves,2572,261,5140,5622.76,215,20,V001,False,11.962790697674418,14461738.72,Warning,T004,RSUD Eka Candrarini,C
2025-09-26,107,Equipment,IV Drip,2351,900,5398,9363.66,26,27,V002,False,90.42307692307692,22013964.66,Safe,T004,RSUD Eka Candrarini,C
2025-09-27,108,Equipment,Surgical Mask,3482,942,1360,16517.32,280,24,V002,False,12.435714285714285,57513308.24,Warning,T004,RSUD Eka Candrarini,C
2025-09-28,104,Consumable,Gloves,606,757,728,15373.96,3,19,V003,True,202.0,9316619.76,Critical,T004,RSUD Eka Candrarini,C
2025-09-29,104,Consumable,X-ray Machine,1210,197,5446,4771.7,314,26,V001,False,3.8535031847133756,5773757.0,Warning,T004,RSUD Eka Candrarini,C
2025-09-30,101,Equipment,Surgical Mask,1893,44,1579,5054.72,129,17,V002,False,14.674418604651162,9568584.96,Warning,T004,RSUD Eka Candrarini,C
2025-10-01,107,Consumable,Surgical Mask,1450,976,3095,10969.69,260,10,V001,False,5.576923076923077,15906050.5,Warning,T004,RSUD Eka Candrarini,C
2025-10-02,106,Consumable,X-ray Machine,602,400,855,18760.33,2,11,V003,False,301.0,11293718.66,Safe,T004,RSUD Eka Candrarini,C
2025-10-03,109,Equipment,X-ray Machine,393,354,5849,2399.0,266,10,V003,False,1.4774436090225564,942807.0,Warning,T004,RSUD Eka Candrarini,C
2025-10-04,104,Consumable,Surgical Mask,2100,598,2903,15441.35,331,10,V001,False,6.3444108761329305,32426835.0,Warning,T004,RSUD Eka Candrarini,C
2025-10-05,101,Equipment,X-ray Machine,3415,27,5410,14752.14,230,8,V001,False,14.847826086956522,50378558.1,Safe,T004,RSUD Eka Candrarini,C
2025-10-06,105,Equipment,X-ray Machine,2232,617,591,17015.59,78,27,V001,False,28.615384615384617,37978796.88,Safe,T004,RSUD Eka Candrarini,C
2025-10-07,109,Consumable,Gloves,3103,570,2610,17784.06,223,24,V001,False,13.914798206278027,55183938.18000001,Warning,T004,RSUD Eka Candrarini,C
2025-10-08,107,Consumable,Surgical Mask,2026,815,997,17668.57,62,23,V001,False,32.67741935483871,35796522.82,Safe,T004,RSUD Eka Candrarini,C
2025-10-09,101,Equipment,X-ray Machine,1426,10,2799,18018.37,32,11,V001,False,44.5625,25694195.619999997,Safe,T004,RSUD Eka Candrarini,C
2025-10-10,103,Equipment,Gloves,2900,468,3138,19614.11,233,12,V003,False,12.446351931330472,56880919.0,Safe,T004,RSUD Eka Candrarini,C
2025-10-11,105,Equipment,Surgical Mask,935,635,5470,6648.92,352,8,V001,False,2.65625,6216740.2,Warning,T004,RSUD Eka Candrarini,C
2025-10-12,107,Consumable,Surgical Mask,3065,886,4647,18580.26,132,28,V001,False,23.21969696969697,56948496.9,Warning,T004,RSUD Eka Candrarini,C
2025-10-13,103,Consumable,Surgical Mask,2525,14,1402,18951.23,70,1,V002,False,36.07142857142857,47851855.75,Safe,T004,RSUD Eka Candrarini,C
2025-10-14,106,Equipment,X-ray Machine,3089,617,3227,12963.82,288,23,V003,False,10.725694444444445,40045239.98,Warning,T004,RSUD Eka Candrarini,C
2025-10-15,106,Consumable,X-ray Machine,2421,966,3040,13291.98,338,1,V003,False,7.162721893491124,32179883.58,Safe,T004,RSUD Eka Candrarini,C
2025-10-16,107,Consumable,IV Drip,2045,649,800,7171.49,224,3,V003,False,9.129464285714286,14665697.049999999,Safe,T004,RSUD Eka Candrarini,C
2025-10-17,109,Equipment,Gloves,961,532,2366,14906.21,221,23,V001,False,4.34841628959276,14324867.809999999,Warning,T004,RSUD Eka Candrarini,C
2025-10-18,101,Equipment,IV Drip,3275,807,3281,12051.42,298,16,V001,False,10.98993288590604,39468400.5,Warning,T004,RSUD Eka Candrarini,C
2025-10-19,109,Consumable,Gloves,3235,875,1346,15726.49,156,9,V001,False,20.737179487179485,50875195.15,Safe,T004,RSUD Eka Candrarini,C
2025-10-20,106,Consumable,Ventilator,393,883,1652,3070.7,310,16,V001,True,1.267741935483871,1206785.0999999999,Critical,T004,RSUD Eka Candrarini,C
2025-10-21,100,Consumable,IV Drip,1910,250,3828,16291.95,212,25,V002,False,9.00943396226415,31117624.5,Warning,T004,RSUD Eka Candrarini,C
2025-10-22,103,Consumable,Surgical Mask,3091,535,2408,14467.77,189,23,V001,False,16.354497354497354,44719877.07,Warning,T004,RSUD Eka Candrarini,C
2025-10-23,108,Equipment,Ventilator,224,285,2617,10919.13,182,20,V001,True,1.2307692307692308,2445885.1199999996,Critical,T004,RSUD Eka Candrarini,C
2025-10-24,104,Equipment,Ventilator,1525,51,5293,5194.7,40,15,V002,False,38.125,7921917.5,Safe,T004,RSUD Eka Candrarini,C
2025-10-25,101,Equipment,Ventilator,348,214,1810,1953.94,353,3,V001,False,0.9858356940509915,679971.12,Warning,T004,RSUD Eka Candrarini,C
2025-10-26,104,Equipment,Gloves,3163,438,3334,9696.92,144,4,V001,False,21.96527777777778,30671357.96,Safe,T004,RSUD Eka Candrarini,C
2025-10-27,105,Consumable,X-ray Machine,65,61,5214,2892.86,261,2,V002,False,0.24904214559386972,188035.9,Warning,T004,RSUD Eka Candrarini,C
2025-10-28,100,Consumable,X-ray Machine,2694,117,516,15235.58,58,11,V001,False,46.44827586206897,41044652.52,Safe,T004,RSUD Eka Candrarini,C
2025-10-29,103,Equipment,Ventilator,1843,154,2411,18491.22,122,5,V001,False,15.10655737704918,34079318.46,Safe,T004,RSUD Eka Candrarini,C
2025-10-30,101,Consumable,X-ray Machine,2387,514,3909,16406.52,347,1,V001,False,6.878962536023055,39162363.24,Safe,T004,RSUD Eka Candrarini,C
2025-10-31,104,Consumable,Surgical Mask,2052,764,5823,6609.51,280,25,V003,False,7.328571428571428,13562714.52,Warning,T004,RSUD Eka Candrarini,C
2025-11-01,104,Equipment,X-ray Machine,2021,943,2557,2920.51,295,19,V001,False,6.850847457627118,5902350.710000001,Warning,T004,RSUD Eka Candrarini,C
2025-11-02,104,Consumable,Gloves,3211,536,2429,158.76,148,7,V001,False,21.695945945945947,509778.36,Safe,T004,RSUD Eka Candrarini,C
2025-11-03,100,Consumable,Ventilator,1875,686,1600,13273.33,35,24,V001,False,53.57142857142857,24887493.75,Safe,T004,RSUD Eka Candrarini,C
2025-11-04,100,Consumable,IV Drip,735,124,2228,3752.65,89,13,V003,False,8.258426966292134,2758197.75,Warning,T004,RSUD Eka Candrarini,C
2025-11-05,108,Equipment,Surgical Mask,2840,142,5851,14331.23,256,16,V002,False,11.09375,40700693.199999996,Warning,T004,RSUD Eka Candrarini,C
2025-11-06,104,Consumable,IV Drip,3457,313,2448,11508.87,130,27,V002,False,26.592307692307692,39786163.59,Warning,T004,RSUD Eka Candrarini,C
2025-11-07,106,Equipment,Ventilator,1708,906,2282,9400.61,358,24,V001,False,4.770949720670391,16056241.88,Warning,T004,RSUD Eka Candrarini,C
2025-11-08,109,Equipment,Ventilator,2849,827,3393,15350.9,209,25,V002,False,13.631578947368421,43734714.1,Warning,T004,RSUD Eka Candrarini,C
2025-11-09,103,Consumable,IV Drip,2517,943,5451,19621.33,203,17,V001,False,12.399014778325123,49386887.61000001,Warning,T004,RSUD Eka Candrarini,C
2025-11-10,103,Equipment,Ventilator,2639,264,3502,2572.32,193,19,V003,False,13.67357512953368,6788352.48,Warning,T004,RSUD Eka Candrarini,C
2025-11-11,102,Equipment,Ventilator,2010,469,3181,11010.6,326,14,V002,False,6.1656441717791415,22131306.0,Warning,T004,RSUD Eka Candrarini,C
2025-11-12,101,Consumable,Ventilator,3142,822,3983,6264.8,364,2,V003,False,8.631868131868131,19684001.6,Safe,T004,RSUD Eka Candrarini,C
2025-11-13,102,Consumable,X-ray Machine,210,591,2399,559.59,137,23,V002,True,1.532846715328467,117513.90000000001,Critical,T004,RSUD Eka Candrarini,C
2025-11-14,101,Consumable,X-ray Machine,2601,370,4749,587.41,134,4,V003,False,19.41044776119403,1527853.41,Safe,T004,RSUD Eka Candrarini,C
2025-11-15,103,Consumable,Gloves,1870,504,2060,11552.65,296,27,V003,False,6.3175675675675675,21603455.5,Warning,T004,RSUD Eka Candrarini,C
2025-11-16,104,Consumable,IV Drip,1130,794,4345,1658.77,218,7,V001,False,5.18348623853211,1874410.1,Warning,T004,RSUD Eka Candrarini,C
2025-11-17,101,Equipment,Surgical Mask,132,282,5654,879.04,184,8,V001,True,0.717391304347826,116033.28,Critical,T004,RSUD Eka Candrarini,C
2025-11-18,101,Equipment,IV Drip,1579,788,576,3457.98,31,26,V002,False,50.935483870967744,5460150.42,Safe,T004,RSUD Eka Candrarini,C
2025-11-19,100,Equipment,IV Drip,264,527,3759,9197.56,127,21,V003,True,2.078740157480315,2428155.84,Critical,T004,RSUD Eka Candrarini,C
2025-11-20,107,Consumable,Gloves,2584,929,4127,10015.6,183,17,V002,False,14.120218579234972,25880310.400000002,Warning,T004,RSUD Eka Candrarini,C
2025-11-21,108,Equipment,X-ray Machine,500,953,1475,18305.37,294,25,V001,True,1.7006802721088434,9152685.0,Critical,T004,RSUD Eka Candrarini,C
2025-11-22,104,Equipment,Surgical Mask,379,589,1327,8393.67,308,3,V003,True,1.2305194805194806,3181200.93,Critical,T004,RSUD Eka Candrarini,C
2025-11-23,103,Consumable,Surgical Mask,610,176,3849,2156.02,118,29,V001,False,5.169491525423729,1315172.2,Warning,T004,RSUD Eka Candrarini,C
2025-11-24,105,Equipment,Gloves,272,284,2048,4618.7,326,11,V002,True,0.8343558282208589,1256286.4,Critical,T004,RSUD Eka Candrarini,C
2025-11-25,106,Consumable,Ventilator,1590,104,3428,18908.2,140,20,V003,False,11.357142857142858,30064038.0,Warning,T004,RSUD Eka Candrarini,C
2025-11-26,103,Consumable,IV Drip,1016,474,1145,11903.24,14,3,V001,False,72.57142857142857,12093691.84,Safe,T004,RSUD Eka Candrarini,C
2025-11-27,102,Consumable,IV Drip,378,809,2160,7107.17,95,25,V003,True,3.9789473684210526,2686510.2600000002,Critical,T004,RSUD Eka Candrarini,C
2025-11-28,109,Consumable,Surgical Mask,654,436,2827,17854.28,200,1,V003,False,3.27,11676699.12,Safe,T004,RSUD Eka Candrarini,C
2025-11-29,108,Equipment,IV Drip,2892,57,3363,6011.83,225,7,V002,False,12.853333333333333,17386212.36,Safe,T004,RSUD Eka Candrarini,C
2025-11-30,101,Equipment,Surgical Mask,631,287,2542,17621.95,335,14,V001,False,1.8835820895522388,11119450.450000001,Warning,T004,RSUD Eka Candrarini,C
2025-12-01,104,Equipment,X-ray Machine,1643,65,4346,2423.11,170,7,V003,False,9.66470588235294,3981169.73,Safe,T004,RSUD Eka Candrarini,C
2025-12-02,100,Equipment,X-ray Machine,1853,340,568,18764.62,338,26,V002,False,5.482248520710059,34770840.86,Warning,T004,RSUD Eka Candrarini,C
2025-12-03,108,Equipment,Surgical Mask,648,118,5821,18753.76,173,28,V001,False,3.745664739884393,12152436.479999999,Warning,T004,RSUD Eka Candrarini,C
2025-12-04,103,Consumable,Gloves,2696,41,5539,6905.72,286,16,V002,False,9.426573426573427,18617821.12,Warning,T004,RSUD Eka Candrarini,C
2025-12-05,109,Equipment,IV Drip,1115,605,3278,351.47,207,6,V001,False,5.386473429951691,391889.05000000005,Warning,T004,RSUD Eka Candrarini,C
2025-12-06,105,Consumable,Surgical Mask,2138,76,5071,7061.15,166,14,V003,False,12.879518072289157,15096738.7,Warning,T004,RSUD Eka Candrarini,C
2025-12-07,105,Equipment,Gloves,3150,157,1796,3616.63,293,10,V002,False,10.750853242320819,11392384.5,Safe,T004,RSUD Eka Candrarini,C
2025-12-08,101,Equipment,X-ray Machine,1093,169,2262,5321.71,4,24,V001,False,273.25,5816629.03,Safe,T004,RSUD Eka Candrarini,C
2025-12-09,107,Equipment,IV Drip,1335,892,5745,12513.84,148,20,V002,False,9.02027027027027,16705976.4,Warning,T004,RSUD Eka Candrarini,C
2025-12-10,108,Equipment,IV Drip,756,797,1552,8862.24,338,23,V003,True,2.2366863905325443,6699853.4399999995,Critical,T004,RSUD Eka Candrarini,C
2025-12-11,106,Equipment,X-ray Machine,1011,817,4880,14726.39,186,25,V003,False,5.435483870967742,14888380.29,Warning,T004,RSUD Eka Candrarini,C
2025-12-12,104,Consumable,Ventilator,3439,945,3173,12740.92,319,14,V001,False,10.780564263322884,43816023.88,Warning,T004,RSUD Eka Candrarini,C
2025-12-13,107,Consumable,Surgical Mask,2586,583,3149,6011.49,367,22,V001,False,7.046321525885559,15545713.139999999,Warning,T004,RSUD Eka Candrarini,C
2025-12-14,103,Equipment,Gloves,1511,619,1657,6477.87,349,14,V001,False,4.329512893982808,9788061.57,Warning,T004,RSUD Eka Candrarini,C
2025-12-15,105,Equipment,Gloves,2538,950,2102,15963.03,246,3,V003,False,10.317073170731707,40514170.14,Safe,T004,RSUD Eka Candrarini,C
2025-12-16,103,Consumable,Ventilator,1789,254,1215,10643.49,319,25,V002,False,5.608150470219436,19041203.61,Warning,T004,RSUD Eka Candrarini,C
2025-12-17,106,Consumable,Gloves,3460,758,3137,2548.05,211,10,V001,False,16.398104265402843,8816253.0,Safe,T004,RSUD Eka Candrarini,C
2025-12-18,104,Equipment,Gloves,919,448,3244,11734.67,162,2,V002,False,5.672839506172839,10784161.73,Safe,T004,RSUD Eka Candrarini,C
2025-12-19,107,Equipment,IV Drip,746,744,2577,2760.01,136,27,V003,False,5.485294117647059,2058967.4600000002,Warning,T004,RSUD Eka Candrarini,C
2025-12-20,103,Equipment,Surgical Mask,2922,132,5045,17374.23,284,14,V002,False,10.288732394366198,50767500.06,Warning,T004,RSUD Eka Candrarini,C
2025-12-21,100,Equipment,IV Drip,2456,497,5937,2585.84,113,21,V001,False,21.734513274336283,6350823.04,Safe,T004,RSUD Eka Candrarini,C
2025-12-22,105,Consumable,X-ray Machine,3228,200,5084,13388.33,32,1,V001,False,100.875,43217529.24,Safe,T004,RSUD Eka Candrarini,C
2025-12-23,109,Consumable,IV Drip,1214,214,3726,17936.26,197,26,V001,False,6.16243654822335,21774619.639999997,Warning,T004,RSUD Eka Candrarini,C
2025-12-24,103,Consumable,Ventilator,2369,922,1499,1962.92,91,29,V003,False,26.032967032967033,4650157.48,Warning,T004,RSUD Eka Candrarini,C
2025-12-25,107,Consumable,Surgical Mask,946,90,2971,10604.88,155,15,V003,False,6.103225806451613,10032216.479999999,Warning,T004,RSUD Eka Candrarini,C
2025-12-26,105,Consumable,Ventilator,2627,520,605,19161.84,39,5,V003,False,67.35897435897436,50338153.68,Safe,T004,RSUD Eka Candrarini,C
2025-12-27,105,Consumable,Surgical Mask,2114,144,4973,5559.22,126,8,V002,False,16.77777777777778,11752191.08,Safe,T004,RSUD Eka Candrarini,C
2025-12-28,108,Equipment,Surgical Mask,3216,462,4856,5621.72,19,17,V001,False,169.26315789473685,18079451.52,Safe,T004,RSUD Eka Candrarini,C
2025-12-29,100,Equipment,Surgical Mask,1740,823,2932,9401.31,24,10,V003,False,72.5,16358279.399999999,Safe,T004,RSUD Eka Candrarini,C
2025-12-30,108,Consumable,Gloves,1015,990,767,18954.09,112,13,V003,False,9.0625,19238401.35,Warning,T004,RSUD Eka Candrarini,C
2025-12-31,103,Consumable,IV Drip,1924,516,679,16020.37,110,18,V001,False,17.490909090909092,30823191.880000003,Warning,T004,RSUD Eka Candrarini,C
2026-01-01,106,Consumable,Gloves,1455,680,1111,5424.08,219,5,V001,False,6.6438356164383565,7892036.399999999,Safe,T004,RSUD Eka Candrarini,C
2026-01-02,109,Consumable,Gloves,1114,598,1464,4632.09,361,17,V001,False,3.085872576177285,5160148.26,Warning,T004,RSUD Eka Candrarini,C
2026-01-03,103,Equipment,IV Drip,2018,901,1232,3972.74,160,17,V002,False,12.6125,8016989.319999999,Warning,T004,RSUD Eka Candrarini,C
2026-01-04,102,Equipment,Ventilator,915,703,5508,8594.8,67,26,V002,False,13.656716417910447,7864241.999999999,Warning,T004,RSUD Eka Candrarini,C
2026-01-05,107,Consumable,Surgical Mask,112,427,5480,16158.21,361,17,V003,True,0.31024930747922436,1809719.52,Critical,T004,RSUD Eka Candrarini,C
2026-01-06,100,Consumable,Ventilator,1903,612,1594,3046.47,69,4,V002,False,27.579710144927535,5797432.409999999,Safe,T004,RSUD Eka Candrarini,C
2026-01-07,103,Equipment,Ventilator,773,412,3308,12341.39,226,9,V003,False,3.420353982300885,9539894.469999999,Warning,T004,RSUD Eka Candrarini,C
2026-01-08,100,Consumable,X-ray Machine,2792,144,2643,9446.07,268,23,V001,False,10.417910447761194,26373427.439999998,Warning,T004,RSUD Eka Candrarini,C
2026-01-09,103,Equipment,Gloves,1292,642,1526,12926.59,350,3,V002,False,3.6914285714285713,16701154.28,Safe,T004,RSUD Eka Candrarini,C
2026-01-10,106,Equipment,Surgical Mask,125,140,5104,8070.0,113,1,V003,True,1.1061946902654867,1008750.0,Critical,T004,RSUD Eka Candrarini,C
